y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
2.0,-0.07208484650722571,-0.2690924400729792,0.464900120560612,0.2637450907911573,-0.13146140180262073,-0.09513082368565458,-0.12866314986188496,0.6989875499691282,-0.5204932301172188,0.19436626704243412,0.5526078763817038,-0.28956560644188095,0.41791911369987894,-0.1770633336688791,0.4609862629856382,0.07130682973989419,0.8287544559155192,-0.05939473188482225,-0.6165511097226825,-0.5959227920642921
0.0,-0.08056506695150323,-0.2679694896010128,0.47108390967588165,0.2647031456030704,-0.14154502105068517,-0.0934576515511081,-0.10518851848570882,0.7202910619813043,-0.523845220941144,0.19060522176929423,0.5570040669392895,-0.26739120020254237,0.4077443128099313,-0.16001766013938026,0.44343342652191986,0.05563946377259452,0.8229095355884449,-0.05167709054375017,-0.5929082891828305,-0.5879281006149344
0.0,-0.06670851946422239,-0.2459577364710773,0.503008101953239,0.2870516753414782,-0.12597182632719234,-0.08899011774124896,-0.12894541942855206,0.7461463023976582,-0.549279610921697,0.17356799415698865,0.5927508095415627,-0.2929959646085413,0.42227791158891304,-0.1703112136300017,0.43327999823704,0.05681240292856606,0.8893774747848511,-0.06778993834627838,-0.6352355051331404,-0.6141743180228443
1.0,-0.10341353466113408,-0.3061629715893004,0.5501843459076352,0.3032323117885325,-0.16377599123451445,-0.10641785214344661,-0.16758233681321144,0.8433316283755832,-0.6266491214434305,0.24729170070754158,0.6599938985374239,-0.3407936849527889,0.48709847529729206,-0.2015970272736417,0.5398887048165003,0.06539874047868782,0.9941987014479108,-0.06696786020054585,-0.7438132994704776,-0.7100429683923721
0.0,-0.07898308360017836,-0.26090217716991904,0.45920222997665405,0.2603288423269987,-0.13982015307992696,-0.09645755514502526,-0.10769305783323943,0.7348862700164318,-0.5230820141732693,0.17192053608596325,0.5805952727794648,-0.30028169602155685,0.41506657339632513,-0.1567343145608902,0.4471535995602608,0.06871255403384566,0.8590994611382484,-0.07860300466418266,-0.6366476252675056,-0.594097425788641
0.0,-0.11235091090202332,-0.32669770243492996,0.6083196252584457,0.32085978442972357,-0.16586476022546942,-0.1247537276622924,-0.160158200528134,0.9120420718734915,-0.6608497297221964,0.2240279089998115,0.7352768629789352,-0.35892356356436556,0.5273644531315024,-0.2225281223654747,0.5585467537695711,0.07265134532512589,1.0700712976130573,-0.0848803983958946,-0.7780966420065273,-0.750578994100744
0.0,-0.09900515383059108,-0.2910859824435131,0.5459268232052391,0.31210449151694775,-0.14961007202195153,-0.10213829330294519,-0.15167510444046678,0.8285584133621808,-0.6133698974106763,0.21660662734427968,0.6530473328925468,-0.33213000915743207,0.4751966198956644,-0.19628215913434285,0.5247254746689184,0.06578867099675778,0.9726782213594463,-0.07420788800840997,-0.7189891227596515,-0.6896839184132783
1.0,-0.08380723799414494,-0.2792268189437249,0.5111777182011044,0.28913359108435754,-0.1358486137845937,-0.10340325950699694,-0.12390961398041862,0.7992149470921825,-0.5783483846222653,0.20053735071354928,0.6251966482137933,-0.32455557519022155,0.4534643075483687,-0.17105961128083222,0.4742109852240366,0.05949674526174717,0.9323283078915933,-0.07356654302052715,-0.6765910479075768,-0.6648215436760117
0.0,-0.09170515630078518,-0.25296121014881945,0.4996466049450939,0.26429067387924354,-0.12558700558650543,-0.0974581582566439,-0.10848711052183378,0.7357720399306993,-0.53784672360299,0.166616335195505,0.5887355256383702,-0.28935805985988194,0.40808912341372444,-0.16458135312896663,0.434243768327317,0.06431035174183168,0.8707771473011728,-0.04223484665913097,-0.6249749943361445,-0.6024203348462864
1.0,-0.1047274145008675,-0.31903982804767017,0.5823663406330963,0.3270475995437852,-0.17036181257973457,-0.11068867762765751,-0.1588203883890448,0.890138630209298,-0.6520324354541713,0.24218532365971598,0.7022679833502605,-0.3656050020764614,0.5142457120377442,-0.1991963902937955,0.5496507284456286,0.06657381256207309,1.0334200982389778,-0.08959851353750403,-0.7805569665185337,-0.7470300156494667
0.0,-0.10270968909996252,-0.32457585881153744,0.5898943419257799,0.34133645954231423,-0.1720256321132183,-0.11319070460740477,-0.1768697618196408,0.9218956877787908,-0.6593278249104818,0.242107051735123,0.7139094807207584,-0.37735002922515076,0.5260167829692364,-0.21025951718911529,0.5702090561389923,0.07596037707601984,1.0737736970186234,-0.0972476015643527,-0.8005847210685412,-0.7557932324707508
0.0,-0.08064831421649624,-0.27357285810965243,0.4944374665757206,0.27241642431956586,-0.14103523728864215,-0.09762595888993172,-0.1152096571679288,0.7482190313183259,-0.5488915455954098,0.18894221114917337,0.5896210823660699,-0.2996529325425068,0.4302473608578477,-0.1538188700677357,0.4465450296335131,0.06122677525609871,0.8771082343899201,-0.060349846862051984,-0.6391462694122413,-0.6155521841110471
0.0,-0.07195587655795473,-0.2203325657284863,0.47204778378918055,0.25166170126093285,-0.12196229635516093,-0.08525756192171857,-0.11545796736720063,0.6779215740306037,-0.4853446217519896,0.15242123373207592,0.5606012594486985,-0.2666662610357716,0.3734097753961881,-0.1487792039378768,0.4003025813116914,0.06511345380429356,0.8131499616872697,-0.054684957809513435,-0.5752158165865001,-0.5629002104202906
1.0,-0.07916874450165778,-0.2839855757774785,0.545461168512702,0.3305988763459027,-0.1638681689510122,-0.11556276210467331,-0.12162519741104916,0.8293848121538758,-0.6137179168872535,0.1949624118860811,0.6527743455953896,-0.3175103263929486,0.457556732930243,-0.1770486943423748,0.5007552248425782,0.07661896081117447,0.9511567899025977,-0.0950999574852176,-0.7262233379296958,-0.6951932809315622
2.0,-0.11753548339474947,-0.3083678066730499,0.5456019401550293,0.29275321289896966,-0.15803474355489017,-0.12221442852169276,-0.15969785396009684,0.8632450431585312,-0.6125661730766296,0.23852020353078843,0.6639112442731857,-0.3508323661983013,0.48318007588386536,-0.22289185598492622,0.5330524653196335,0.07353271562606097,0.9774373665452003,-0.07877159446943552,-0.7319911360740662,-0.7026373624801636
0.0,-0.07243252184707671,-0.2628649768109123,0.4782626324643691,0.27300165717800456,-0.14803795951108137,-0.08142914347505818,-0.15220966345320144,0.7267503887414932,-0.5359154250472784,0.17804140939066807,0.5972735999772946,-0.2837684713304043,0.43031842944522697,-0.1579423633714517,0.4293378119667371,0.06754947007478525,0.8622988015413284,-0.06647733774540636,-0.6390781290829182,-0.6074194287260374
0.0,-0.08282708183729223,-0.29244605185730116,0.5392383480710643,0.29668385429041727,-0.15795519442430564,-0.10602785799918431,-0.14492609052519714,0.8206925860473088,-0.5984218924173287,0.20345856329160078,0.6515807349767003,-0.3264327818261726,0.4698701426386833,-0.18980193776743753,0.5037409152303424,0.0739870545055185,0.9559460037520954,-0.08784200237797839,-0.7198144836085183,-0.680435332336596
1.0,-0.09428255660459399,-0.2906274814158678,0.5650717251002788,0.35326721556484697,-0.1714447016827762,-0.12729640863835812,-0.1303162861149758,0.869209922105074,-0.6348754562437534,0.20027165999636054,0.6812811098992825,-0.33652210645377634,0.47237810492515564,-0.18682806864380835,0.5234807685017586,0.06731544258072972,0.9984229393303394,-0.1010312296450138,-0.7580301277339458,-0.7241573072969913
0.0,-0.06803778514427983,-0.25044182007727417,0.4501233065257902,0.23789976002729457,-0.1412430582061896,-0.09879948700899663,-0.12357762923626148,0.6906173604985942,-0.5149530457413715,0.14482867041521746,0.5609071180224419,-0.2688169706126918,0.4099535141950068,-0.1486718120134395,0.40515972673892975,0.06411555567351372,0.7944165108644444,-0.061486347558219794,-0.5952858879514362,-0.5659952545943467
1.0,-0.08751343158073724,-0.2615847550953428,0.514998157074054,0.331772301128755,-0.16100389274652116,-0.10932680206024088,-0.10584301808072875,0.7855336508403222,-0.5856159694492817,0.1869671661561976,0.6119285891453425,-0.31053110361099245,0.4337725330144167,-0.16590729523450137,0.4680251358697812,0.06682132271040851,0.9019383276502292,-0.09138198370928877,-0.6911525839318832,-0.6563924474020799
1.0,-0.07610573216030996,-0.2629286057005326,0.47140132263302803,0.31004585201541585,-0.16485404906173548,-0.09896351272861163,-0.11437911462659638,0.7309991990526518,-0.5417216705779234,0.17794437489161888,0.5972895609835783,-0.30012310047944385,0.4062708877027035,-0.1501609624053041,0.4596048543850581,0.08649673809607823,0.8718428487579027,-0.08653879771009088,-0.667668712635835,-0.6030900999903679
2.0,-0.10115501499519898,-0.23520868171293002,0.45867814926000744,0.24128868258916414,-0.13138021299472222,-0.08689875313295768,-0.12637455503527933,0.7025917103657355,-0.5018237382173538,0.17680274637845847,0.5495687826321676,-0.2770995973394467,0.38200696271199447,-0.1465017469599843,0.41863840933029467,0.0743184734422427,0.8233588349360687,-0.0566783590743748,-0.5924131772839106,-0.5559488231172929
0.0,-0.08552705380134284,-0.24891752749681473,0.4432746358215809,0.23876528069376945,-0.141048944555223,-0.09716505836695433,-0.12397784739732742,0.7036691978573799,-0.48298588767647743,0.16709824930876493,0.5322366878390312,-0.3043597135692835,0.3960251696407795,-0.1327167977578938,0.41727146320044994,0.05264539981726557,0.7882646806538105,-0.08622678555548191,-0.6082170121371746,-0.5823111422359943
2.0,-0.08063198910339882,-0.2602957738726808,0.5058748795275103,0.29965828332984656,-0.1475770464003609,-0.10337191308734187,-0.12343183774174306,0.7681410903470558,-0.5639575032288568,0.18832726658959137,0.6116608044034556,-0.30183184120738715,0.4331825859191125,-0.16800870916299654,0.46114168695190494,0.06909394831184232,0.8932016878797296,-0.06881670523516573,-0.6644620819572817,-0.6370274950014917
0.0,-0.10211568190716207,-0.24707149490714073,0.503920316696167,0.24477100148797035,-0.13342915689572693,-0.11075607324019074,-0.09796130117028952,0.7292683955281973,-0.5266013260930776,0.15154707450419663,0.5849320262670517,-0.30003396403044463,0.4048396287485957,-0.15552355092950165,0.42741573713719844,0.06051693342160434,0.8506581962108613,-0.04042979167497833,-0.6089415676891804,-0.591183714941144
2.0,-0.053487219382077456,-0.28813495859503746,0.44762272015213966,0.25634958781301975,-0.1255877297371626,-0.12055407278239727,-0.10741547821089625,0.7101414948701859,-0.5104112029075623,0.18686138093471527,0.589630089700222,-0.2748123276978731,0.42673850432038307,-0.16296090930700302,0.41637229546904564,0.05701363645493984,0.8349139094352722,-0.0534198060631752,-0.6047492884099483,-0.6000695675611496
1.0,-0.07505164165049791,-0.29664098769426345,0.5323337947328886,0.30150693108638127,-0.16420048077901203,-0.10837529931838313,-0.1368936142263313,0.8272941221793493,-0.6034116953611374,0.21066630532344183,0.6486600389083227,-0.3126001194119453,0.45997349719206493,-0.18295794228712717,0.5020433818300565,0.07414160147309304,0.9346810460090638,-0.0828819440677762,-0.7043242394924164,-0.7022064030170441
0.0,-0.09206439209376256,-0.28084925915320197,0.5489744397920447,0.3176105326743095,-0.16272960634079653,-0.11469181956626572,-0.13334267236921307,0.8280558562898016,-0.5958977528400236,0.19982200337259412,0.6522798578847538,-0.33019603970279165,0.4665249362587929,-0.1825615753504363,0.5039807114895288,0.07378820490769365,0.9642695200133633,-0.08684506081044674,-0.7141544875967039,-0.6846986622005314
1.0,-0.09451208186025421,-0.25744459393123786,0.47285814185937247,0.2567966694633166,-0.14356750393441567,-0.09251457719753185,-0.15016000444690386,0.7393661280473073,-0.5322958700358867,0.21527374312281608,0.5664556518197059,-0.2907830495387316,0.4198872620860736,-0.1707581788301468,0.4628350893656413,0.05113270574559768,0.861656054854393,-0.06551541457884014,-0.641434071958065,-0.6132752537727356
2.0,-0.09814051305875182,-0.26735439570620656,0.4844191037118435,0.2763025164604187,-0.15739490510895848,-0.09690665639936924,-0.13670064508914948,0.7570817656815052,-0.5586741156876087,0.19516980182379484,0.5991157498210669,-0.2860670145601034,0.43534436635673046,-0.18535497318953276,0.4687390774488449,0.06943844817578793,0.8837671428918839,-0.05850162310525775,-0.639538848772645,-0.6378988604992628
1.0,-0.08450049325668564,-0.2763926466306051,0.5027556866407394,0.29448720881094537,-0.1549417609659334,-0.11361523366067558,-0.1253438375890255,0.7581785445412,-0.5518869092687965,0.1893985053524375,0.6142310276627541,-0.3049225230390827,0.43520296439528466,-0.1710052571259439,0.46686338167637587,0.0748243754884849,0.8909597441554069,-0.08473563787993044,-0.6717289245376984,-0.6372278407216072
2.0,-0.08412743918597698,-0.26361011480912566,0.47848993726074696,0.246978068491444,-0.14111822145059705,-0.09636198275256902,-0.14207086357055232,0.7874733209609985,-0.5586939556524158,0.1984754801960662,0.6212324034422636,-0.30362891126424074,0.4200056539848447,-0.20715114381164312,0.4665597048588097,0.05961439083330333,0.8955294694751501,-0.08269277587532997,-0.6577267367392778,-0.6602900298312306
1.0,-0.07331972404250077,-0.2616861196500914,0.4701083745275225,0.2600964527577162,-0.1340947738416227,-0.0959876018642847,-0.14132386547114167,0.7174239748290607,-0.5223395092146738,0.18653997629880906,0.5751564157860619,-0.28551480833973203,0.41687224028365955,-0.1762447804079524,0.44879295570509775,0.055577294036213844,0.8428045191935131,-0.07443334106355906,-0.625032508799008,-0.6107983738183975
2.0,-0.09570119517544905,-0.34602365319927536,0.6216992964347203,0.3594919115304947,-0.19024268289407095,-0.13514001170794168,-0.15882376258571942,0.9472200234731039,-0.7001745045185089,0.24573805468777815,0.758474647005399,-0.39092300037542976,0.5608328262964885,-0.22197124660015105,0.6021973609924316,0.08827783117691676,1.1032931129137675,-0.10102451809992392,-0.8229302247365315,-0.8020034501949946
1.0,-0.08123790940858032,-0.2591600196166454,0.4848146740543215,0.2787017561740389,-0.15431727576804788,-0.0998021754142093,-0.13312715385109186,0.7610996753761643,-0.55080890616304,0.2006589235541852,0.6036092787981033,-0.296192594264683,0.4394583146234876,-0.1826551506589902,0.4759352097385808,0.0790631883826695,0.8864160133035559,-0.08767418024179183,-0.6490257633359808,-0.6309068081410307
2.0,-0.0754696394062855,-0.2411104612560435,0.4238955547863787,0.23929502086883242,-0.1311472566290335,-0.07909528860314326,-0.10784160261127082,0.6712535904212431,-0.4901170378381556,0.16704822589897297,0.5370742787014354,-0.26743516427549446,0.37865181792188773,-0.15920159925537353,0.3994119770147584,0.056806317826902326,0.7749213969165628,-0.05714038347783075,-0.5680899437178265,-0.560184991156513
0.0,-0.07926162146031857,-0.27472025506636677,0.46677732642959147,0.2584712575463688,-0.14579120059223735,-0.09288756127524025,-0.11775831582353395,0.7242298757328707,-0.5380406327107373,0.16079364848487518,0.6018863302819869,-0.28227831510936513,0.4345445703057682,-0.16240617326077292,0.42385464030153613,0.07082956388373585,0.8600514320766225,-0.05824131162508445,-0.631396630231072,-0.600540932487039
2.0,-0.06209457609312315,-0.24458549269720128,0.4498833639449195,0.25039042610871165,-0.13062454892420455,-0.09886426619548154,-0.11946530404843782,0.6810995081537649,-0.5017832799961692,0.16786877154127547,0.5410177950796328,-0.2620735948807315,0.37634381396990074,-0.1413980808207079,0.4092988552231538,0.059026832153138364,0.7874961864007147,-0.0754031216921775,-0.5839213736747441,-0.5704979096588335
0.0,-0.09024449565061708,-0.2591475059005727,0.5330806730723963,0.28906310154352244,-0.13120313449876336,-0.10943884797757719,-0.12723128574832185,0.7914660151411848,-0.5737787096238718,0.16300608890085685,0.6268313957787142,-0.31014878575394794,0.4459839546825828,-0.18761681719887546,0.4637557535273273,0.07336316082808303,0.9390616874869276,-0.0647191769647889,-0.6686686903420018,-0.6516943210508765
0.0,-0.0902229483638491,-0.2504289448261261,0.4918524633560862,0.24245058525619761,-0.14120750295530474,-0.09515072072723083,-0.13062554278544017,0.7385466364877564,-0.5383004514234406,0.16596908721008471,0.5801527936543737,-0.27953311934002806,0.40159884254847256,-0.17287905753723212,0.4572976582816669,0.05811846562262092,0.8424277135304042,-0.06635864438222987,-0.6125176825693676,-0.5993264849696841
2.0,-0.10544113795428227,-0.3028736656997353,0.5818055622900525,0.32121760010098416,-0.17854205092104772,-0.11348196569209297,-0.16037985550550124,0.88280299368004,-0.6390153703590234,0.2362853178055957,0.7016966370865703,-0.35234060883522034,0.5116498274728656,-0.20852186406652132,0.5628472426906228,0.07384972932292537,1.0314066608746846,-0.09363482807142039,-0.7609722465276718,-0.733830776065588
0.0,-0.0814233360812068,-0.2482371954454316,0.49724076704846487,0.27395127870970304,-0.12362878446777661,-0.10427637522419293,-0.11500566005706787,0.7414590335554547,-0.5375813626580768,0.1606796031196912,0.5888081441322962,-0.300927542646726,0.4120922255847189,-0.1601083865803149,0.44606588731209434,0.07467723913076851,0.8779394320315785,-0.05055831614881754,-0.6325280076927609,-0.5900997446642982
0.0,-0.08545739308465272,-0.2694990849670242,0.5167738403029302,0.281017003033091,-0.13076387062285313,-0.10482621477807269,-0.1437907409580315,0.7805440899203805,-0.5756923420464292,0.18810659362112775,0.6178336949909434,-0.3008286322960082,0.4429931774297181,-0.19770855368936763,0.47438529725460443,0.06570766151280087,0.9225834060241195,-0.06645866328514838,-0.6686328250695678,-0.6461807366679696
0.0,-0.07796546320120494,-0.24895359229089487,0.459300401310126,0.22075700211442179,-0.13649632850299692,-0.09753714522553815,-0.13180221549959648,0.7047355108790927,-0.49590220550696057,0.14827831529287827,0.5700787686639361,-0.2759660091251135,0.4025374957256847,-0.1658265188129412,0.4339393340051174,0.058118073580165706,0.8179071620106697,-0.06177616379378984,-0.5951501884394221,-0.59046878789862
2.0,-0.0899993013124913,-0.29407522566616534,0.5696643952280283,0.3128372446633875,-0.16996550257317722,-0.10733842758345417,-0.14652129374444484,0.8412285722792149,-0.6169346980750561,0.21323560546152293,0.6851598940789699,-0.3359930820763111,0.4865805828943849,-0.19921814838889987,0.535928861796856,0.08116647254501004,0.9971455425024033,-0.09144791145808995,-0.7370451647788286,-0.712526197731495
2.0,-0.11217907350510359,-0.29888036113698035,0.5627178410068154,0.3133529274491593,-0.169626192888245,-0.10976617550477386,-0.15986710414290428,0.8914532121270895,-0.6505748108029366,0.25159889040514827,0.7054185066372156,-0.3482164889574051,0.4965636976994574,-0.21460453746840358,0.5635365499183536,0.0714274337515235,1.0330917369574308,-0.0822931207367219,-0.7665426135063171,-0.7470621895045042
1.0,-0.09130486294340628,-0.2900707360643607,0.5416167344038303,0.31937468682344144,-0.14414250678741014,-0.0955518618799173,-0.15852613632495588,0.8125243072326367,-0.5986738193493623,0.19742043860829794,0.6518485718048536,-0.32708218922981847,0.47169290826870847,-0.18004222901967856,0.5075224546285776,0.06839238895246616,0.9704044530024896,-0.07403934243708275,-0.705881926875848,-0.6733640134334564
1.0,-0.09706257717234307,-0.2904689062772126,0.5454815770017689,0.32495731320874444,-0.173381793794447,-0.11172214062515132,-0.13011557197776333,0.839518932946797,-0.611097237673299,0.22647793000114375,0.6551014287718411,-0.3416187619340831,0.4617705537841238,-0.1889649169712231,0.5181555722294182,0.06992241625417152,0.972648692542109,-0.09458063350155435,-0.7384562106995747,-0.6908943807256633
0.0,-0.09548222727607936,-0.2550515732727945,0.5108104282990098,0.2715333712985739,-0.13832499738782644,-0.10991534288041294,-0.11218428393476643,0.7455093255266547,-0.5481200600042939,0.16264653322286904,0.5896575781516731,-0.3097030511125922,0.4214357864111662,-0.16572758177062497,0.4483256214298308,0.06973371212370694,0.8854741789400578,-0.047469247569097206,-0.6394502117764205,-0.6081665281672031
0.0,-0.09696562706746838,-0.2836028053848581,0.5308954949406061,0.28683228960091417,-0.1537358632353558,-0.1059739352627234,-0.1601155579767444,0.8014426007866859,-0.5905380167744376,0.21571764620867642,0.6492656469345093,-0.3274903822351586,0.4721101237968965,-0.19414337605915286,0.5234468037431891,0.08024072689427571,0.948811571706425,-0.0942935864546929,-0.710122487084432,-0.677633907307278
1.0,-0.08319695535155529,-0.271101410064767,0.5285627033407899,0.317937840331108,-0.15356176092903664,-0.11308728092092465,-0.12602518510786778,0.8142194570379054,-0.5857293122036858,0.19252794200277074,0.6389191534290922,-0.3148349389196076,0.4517748825093533,-0.17169799355968357,0.4857544461661514,0.06785350171056517,0.9397513119781271,-0.0813252294505451,-0.6992895277415184,-0.6702014607317904
0.0,-0.09665779992272812,-0.2545135069106306,0.5132028918181147,0.2515765146485397,-0.15071149010743415,-0.11077167572719711,-0.09795422569316413,0.7387256920337677,-0.5348909231168884,0.15249833384794848,0.6017903706857136,-0.30241725806679043,0.42606038600206375,-0.16831068069274938,0.43786299228668213,0.06406871834769845,0.8802107349038124,-0.05309822177514434,-0.6328389123082161,-0.6040828941123826
1.0,-0.08205173979513347,-0.26224405588582156,0.48122939085587857,0.29269345978682393,-0.1406869925209321,-0.10168690839782357,-0.12792505810502916,0.750991490110755,-0.5418391826562583,0.19123661047779023,0.5935312119312585,-0.2925162462517619,0.4171565744094551,-0.17647602111101152,0.4654288260266185,0.0671448715031147,0.8648245971649885,-0.08492798663210124,-0.6443382671102882,-0.6237827371805906
1.0,-0.11223868746310472,-0.3076556032257421,0.5670868381857872,0.32848615598465714,-0.15510499518963375,-0.12102985914264407,-0.15394942595490388,0.8817104484353747,-0.6396171982799258,0.22627574737582887,0.7108151827539716,-0.3586935480790479,0.4986304672701018,-0.19586532908890927,0.5490614175796509,0.07812328826236938,1.0223833641835622,-0.09356463328003883,-0.7573553174734116,-0.7354695818253926
0.0,-0.11332188182595102,-0.27795514599843457,0.5245648717338388,0.27214345877820795,-0.14586537195877594,-0.1044890114360235,-0.14265072684396396,0.8106268508867784,-0.5758347714489157,0.20628764683550055,0.6330559795553033,-0.32684072716669604,0.4380924335934899,-0.18602332235737282,0.5004807615822012,0.06785079438916662,0.9462714005600322,-0.07100827162238685,-0.6938707855614749,-0.6729894903573123
2.0,-0.08056054529945621,-0.2653778481551192,0.48675465533001855,0.2812414308163253,-0.14589071485467933,-0.10960520519239997,-0.12351062104359946,0.7614295855164528,-0.5536435459825125,0.19229374910620126,0.6103223447095264,-0.2953237902203744,0.4194092024117708,-0.1737689902921292,0.46998591822656716,0.06192078489005904,0.8659600947390903,-0.07293057651259005,-0.6580972427671606,-0.6419452682814815
0.0,-0.09931566277518869,-0.2534543839097023,0.5025670069456101,0.26144883543252945,-0.1323212531208992,-0.10422635346651077,-0.09424932152032853,0.7360612267255783,-0.5307202151417733,0.15772854179143905,0.5979181456565857,-0.29265227913856506,0.4175418671965599,-0.16785204194486142,0.4355242520570755,0.07108291000127792,0.8838853061199188,-0.04935186211019754,-0.6302227532863617,-0.5964383462071419
0.0,-0.09625404715341956,-0.25643536683760193,0.4868239670207626,0.264796267998846,-0.13792922472202918,-0.09969532497129158,-0.1169194687942141,0.7315885601075072,-0.530613089078351,0.18379747112722775,0.5742665501801592,-0.2863871619889611,0.4205945675310336,-0.1681554792939048,0.44161119704183777,0.06090957906685377,0.8482448909627763,-0.07140785753481875,-0.6368730883849295,-0.6096470775572878
0.0,-0.10941167452344389,-0.25460670211098413,0.5144086714946863,0.25661830378301215,-0.14361798006928328,-0.10757283711185057,-0.08925159952857277,0.7381526809750181,-0.5340303941206499,0.15636529378367192,0.5917910942525575,-0.31077295903003577,0.42095936067176587,-0.15839297437306607,0.4412080076607791,0.07434824859779893,0.8696843620502588,-0.03402016481215304,-0.6161246561642849,-0.599128142450795
2.0,-0.07859870418906212,-0.27608802169561386,0.5059229602867906,0.2937060357494788,-0.1511419347741387,-0.10244350677186792,-0.1308013561435721,0.7633718834681944,-0.5640398704192855,0.1776066741228781,0.617486453869126,-0.29967951571399515,0.43868045712059195,-0.18029562055810608,0.47041359780864284,0.06317021306180819,0.90628028457815,-0.08276481486179611,-0.6629876250570471,-0.6455143554644152
0.0,-0.08551317122247484,-0.263005072871844,0.5224534244173102,0.25589170262941885,-0.13995740627352563,-0.10167621236501469,-0.1309825082619985,0.7788150629235638,-0.5627992372545931,0.16760983178392053,0.6192582767042849,-0.3144935432614552,0.44476905775566894,-0.18002305397142968,0.4703671712842252,0.07235330746819575,0.9080186602142122,-0.06744969268846843,-0.6672661246524917,-0.6446827658348613
